ID,target
ID_test_1119,47.45895
ID_test_112,24.797703
ID_test_1120,45.435833
ID_test_1121,68.20325
ID_test_1122,65.21083
ID_test_1123,32.29059
ID_test_1124,34.20612
ID_test_1125,93.067345
ID_test_1126,26.326345
ID_test_1127,50.618908
ID_test_1128,54.128696
ID_test_1129,77.39966
ID_test_113,32.072487
ID_test_1130,25.544477
ID_test_1131,44.864418
ID_test_1132,40.831596
ID_test_1133,23.417532
ID_test_1134,32.950462
ID_test_1135,88.04023
ID_test_1136,30.525171
ID_test_1137,37.737957
ID_test_1138,29.523787
ID_test_1139,31.63708
ID_test_114,103.73799
ID_test_1140,41.62819
ID_test_1141,35.30579
ID_test_1142,51.351788
ID_test_1143,97.71462
ID_test_1144,42.40771
ID_test_1145,143.54248
ID_test_1146,50.042835
ID_test_1147,27.726744
ID_test_1148,57.631706
ID_test_1149,50.2056
ID_test_115,89.49655
ID_test_1150,202.91519
ID_test_1151,30.723558
ID_test_1152,50.884274
ID_test_1153,38.86842
ID_test_1154,31.72931
ID_test_1155,61.160854
ID_test_1156,44.05029
ID_test_1157,35.81361
ID_test_1158,39.31921
ID_test_1159,124.36257
ID_test_116,54.193527
ID_test_1160,74.325584
ID_test_1161,36.15814
ID_test_1162,89.44622
ID_test_1163,63.835888
ID_test_1164,63.864704
ID_test_1165,75.26985
ID_test_1166,28.025042
ID_test_1167,29.735304
ID_test_1168,42.372936
ID_test_1169,34.329212
ID_test_117,36.128994
ID_test_1170,37.699177
ID_test_1171,63.691593
ID_test_1172,54.145275
ID_test_1173,34.193386
ID_test_1174,59.87228
ID_test_1175,56.084957
ID_test_1176,75.93046
ID_test_1177,57.531635
ID_test_1178,76.85238
ID_test_1179,30.952795
ID_test_118,48.60497
ID_test_1180,82.5498
ID_test_1181,76.66406
ID_test_1182,47.030537
ID_test_1183,41.41914
ID_test_1184,44.832737
ID_test_1185,108.68863
ID_test_1186,59.524044
ID_test_1187,62.255653
ID_test_1188,158.1568
ID_test_1189,41.400066
ID_test_119,71.73509
ID_test_1190,111.25877
ID_test_1191,33.323544
ID_test_1192,45.482567
ID_test_1193,37.29575
ID_test_1194,40.59443
ID_test_1195,28.741903
ID_test_1196,50.37492
ID_test_1197,26.596628
ID_test_1198,53.84891
ID_test_1199,51.467464
ID_test_12,52.5185
ID_test_120,36.27033
ID_test_1200,106.02678
ID_test_1201,38.656746
ID_test_1202,54.902157
ID_test_1203,57.2586
ID_test_1204,49.695232
ID_test_1205,38.305775
ID_test_1206,77.08416
ID_test_1207,103.45502
ID_test_1208,40.837833
ID_test_1209,51.146957
ID_test_121,144.05402
ID_test_1210,40.461353
ID_test_1211,29.330915
ID_test_1212,34.44582
ID_test_1213,97.48332
ID_test_1214,73.4428
ID_test_1215,130.18752
ID_test_1216,32.463398
ID_test_1217,43.26094
ID_test_1218,71.740585
ID_test_1219,53.90037
ID_test_122,40.79049
ID_test_1220,27.52369
ID_test_1221,53.99268
ID_test_1222,30.219719
ID_test_1223,46.393238
ID_test_1224,87.28403
ID_test_1225,33.171307
ID_test_1226,47.316044
ID_test_1227,184.21396
ID_test_1228,107.3522
ID_test_1229,99.59232
ID_test_123,44.609077
ID_test_1230,40.07622
ID_test_1231,41.69949
ID_test_1232,118.03218
ID_test_1233,52.48651
ID_test_1234,38.235653
ID_test_1235,111.91081
ID_test_1236,54.97211
ID_test_1237,85.58705
ID_test_1238,41.216553
ID_test_1239,47.018757
ID_test_124,33.13947
ID_test_1240,55.508358
ID_test_1241,65.132614
ID_test_1242,95.576164
ID_test_1243,48.515255
ID_test_1244,32.160282
ID_test_1245,48.79497
ID_test_1246,54.3572
ID_test_1247,63.636974
ID_test_1248,72.608315
ID_test_1249,31.440722
ID_test_125,122.868454
ID_test_1250,60.937008
ID_test_1251,80.6299
ID_test_1252,73.94491
ID_test_1253,34.603046
ID_test_1254,39.375744
ID_test_1255,92.69989
ID_test_1256,70.696884
ID_test_1257,52.22858
ID_test_1258,40.03215
ID_test_1259,53.696896
ID_test_126,37.178387
ID_test_1260,31.579699
ID_test_1261,70.234436
ID_test_1262,100.1187
ID_test_1263,76.30203
ID_test_1264,112.86276
ID_test_1265,25.989544
ID_test_1266,41.419994
ID_test_1267,110.97332
ID_test_1268,78.08755
ID_test_1269,122.33778
ID_test_127,31.381521
ID_test_1270,100.37877
ID_test_1271,31.254782
ID_test_1272,109.70896
ID_test_1273,38.20096
ID_test_1274,60.337795
ID_test_1275,216.04099
ID_test_1276,71.43883
ID_test_1277,54.20779
ID_test_1278,39.19847
ID_test_1279,34.896328
ID_test_128,41.315388
ID_test_1280,35.38754
ID_test_1281,54.931377
ID_test_1282,64.93924
ID_test_1283,47.476418
ID_test_1284,71.28729
ID_test_1285,44.41791
ID_test_1286,42.68281
ID_test_1287,43.8606
ID_test_1288,77.267044
ID_test_1289,28.67553
ID_test_129,92.899506
ID_test_1290,42.11642
ID_test_1291,74.97499
ID_test_1292,100.817856
ID_test_1293,28.916605
ID_test_1294,56.692577
ID_test_1295,37.10329
ID_test_1296,39.735504
ID_test_1297,56.855526
ID_test_1298,142.70236
ID_test_1299,36.849148
ID_test_13,112.5498
ID_test_130,22.069881
ID_test_1300,65.357506
ID_test_1301,23.203085
ID_test_1302,18.92885
ID_test_1303,49.784737
ID_test_1304,68.42051
ID_test_1305,57.239243
ID_test_1306,44.417576
ID_test_1307,40.59036
ID_test_1308,56.22978
ID_test_1309,73.563446
ID_test_131,100.776596
ID_test_1310,35.274208
ID_test_1311,33.42007
ID_test_1312,44.507816
ID_test_1313,155.76938
ID_test_1314,107.34802
ID_test_1315,64.088974
ID_test_1316,55.454334
ID_test_1317,60.866203
ID_test_1318,118.68543
ID_test_1319,111.525986
ID_test_132,188.97772
ID_test_1320,60.660023
ID_test_1321,79.91903
ID_test_1322,51.72146
ID_test_1323,81.837364
ID_test_1324,45.39146
ID_test_1325,24.009668
ID_test_1326,21.711895
ID_test_1327,60.786907
ID_test_1328,41.331818
ID_test_1329,166.80011
ID_test_133,65.94889
ID_test_1330,81.408676
ID_test_1331,63.42883
ID_test_1332,36.032974
ID_test_1333,34.807392
ID_test_1334,40.937874
ID_test_1335,224.37906
ID_test_1336,131.01202
ID_test_1337,49.255642
ID_test_1338,130.85204
ID_test_1339,69.48221
ID_test_134,108.62245
ID_test_1340,43.828716
ID_test_1341,46.166264
ID_test_1342,49.924313
ID_test_1343,69.01871
ID_test_1344,26.666399
ID_test_1345,28.795267
ID_test_1346,99.43042
ID_test_1347,56.49011
ID_test_1348,10.462163
ID_test_1349,38.590233
ID_test_135,60.162724
ID_test_1350,40.296482
ID_test_1351,55.471928
ID_test_1352,40.82352
ID_test_1353,33.668262
ID_test_1354,81.6978
ID_test_1355,48.995724
ID_test_1356,55.33946
ID_test_1357,56.863304
ID_test_1358,49.334644
ID_test_1359,80.68738
ID_test_136,70.47766
ID_test_1360,131.65385
ID_test_1361,77.29912
ID_test_1362,117.34418
ID_test_1363,59.59837
ID_test_1364,22.273323
ID_test_1365,23.020302
ID_test_1366,32.605152
ID_test_1367,50.59707
ID_test_1368,67.23561
ID_test_1369,34.09965
ID_test_137,64.454796
ID_test_1370,34.283154
ID_test_1371,51.16231
ID_test_1372,14.156312
ID_test_1373,80.213684
ID_test_1374,44.250645
ID_test_1375,59.480793
ID_test_1376,88.67493
ID_test_1377,45.222027
ID_test_1378,38.005856
ID_test_1379,27.045828
ID_test_138,58.49748
ID_test_1380,42.043102
ID_test_1381,36.693287
ID_test_1382,40.797817
ID_test_1383,45.27811
ID_test_1384,51.22279
ID_test_1385,52.786312
ID_test_1386,33.752857
ID_test_1387,46.55508
ID_test_1388,88.23981
ID_test_1389,24.411173
ID_test_139,41.428684
ID_test_1390,126.70437
ID_test_1391,57.133083
ID_test_1392,43.368202
ID_test_1393,68.07738
ID_test_1394,124.44493
ID_test_1395,38.71404
ID_test_1396,82.66794
ID_test_1397,100.02058
ID_test_1398,43.35755
ID_test_1399,48.493404
ID_test_14,47.84433
ID_test_140,46.431057
ID_test_1400,82.39236
ID_test_1401,95.534164
ID_test_1402,51.48257
ID_test_1403,39.455185
ID_test_1404,66.343475
ID_test_1405,55.483646
ID_test_1406,24.3201
ID_test_1407,27.059206
ID_test_1408,48.750385
ID_test_1409,33.062695
ID_test_141,41.414127
ID_test_1410,87.48731
ID_test_1411,73.80559
ID_test_1412,54.3681
ID_test_1413,149.69662
ID_test_1414,49.400608
ID_test_1415,89.41928
ID_test_1416,63.531384
ID_test_1417,40.834755
ID_test_1418,81.86905
ID_test_1419,80.39226
ID_test_142,58.830486
ID_test_1420,93.26549
ID_test_1421,77.930275
ID_test_1422,76.12016
ID_test_1423,64.33296
ID_test_1424,115.21181
ID_test_1425,51.310616
ID_test_1426,56.56389
ID_test_1427,48.9568
ID_test_1428,36.114803
ID_test_1429,56.97714
ID_test_143,190.56927
ID_test_1430,42.317394
ID_test_1431,54.28452
ID_test_1432,57.19087
ID_test_1433,73.68686
ID_test_1434,51.775135
ID_test_1435,33.860462
ID_test_1436,50.648884
ID_test_1437,117.47371
ID_test_1438,45.30617
ID_test_1439,54.473225
ID_test_144,54.38873
ID_test_1440,74.79031
ID_test_1441,44.779377
ID_test_1442,51.778698
ID_test_1443,49.627827
ID_test_1444,68.74034
ID_test_1445,55.07183
ID_test_1446,50.096966
ID_test_1447,68.68683
ID_test_1448,58.70564
ID_test_1449,121.82987
ID_test_145,49.603462
ID_test_1450,21.59393
ID_test_1451,84.933
ID_test_1452,43.233013
ID_test_1453,145.23828
ID_test_1454,55.55247
ID_test_1455,34.014675
ID_test_1456,73.15603
ID_test_1457,59.883327
ID_test_1458,46.760265
ID_test_1459,38.11022
ID_test_146,60.490677
ID_test_1460,41.483456
ID_test_1461,71.04532
ID_test_1462,48.199863
ID_test_1463,40.514256
ID_test_1464,81.019325
ID_test_1465,41.05754
ID_test_1466,62.083153
ID_test_1467,80.92226
ID_test_1468,24.854057
ID_test_1469,53.98053
ID_test_147,45.08031
ID_test_1470,108.58561
ID_test_1471,56.82091
ID_test_1472,45.62974
ID_test_1473,103.78247
ID_test_1474,36.798435
ID_test_1475,202.82849
ID_test_1476,55.38647
ID_test_1477,31.224792
ID_test_1478,65.944336
ID_test_1479,61.43478
ID_test_148,77.48231
ID_test_1480,108.8358
ID_test_1481,71.35585
ID_test_1482,56.354412
ID_test_1483,61.43836
ID_test_1484,11.1202
ID_test_1485,42.68131
ID_test_1486,45.227192
ID_test_1487,121.42851
ID_test_1488,40.890804
ID_test_1489,51.066
ID_test_149,47.075314
ID_test_1490,192.29128
ID_test_1491,70.97873
ID_test_1492,62.338665
ID_test_1493,93.16733
ID_test_1494,131.7035
ID_test_1495,29.001518
ID_test_1496,76.8528
ID_test_1497,42.425575
ID_test_1498,54.701298
ID_test_1499,84.80693
ID_test_15,41.426945
ID_test_150,46.231274
ID_test_1500,64.85874
ID_test_1501,40.245533
ID_test_1502,49.05756
ID_test_1503,46.364758
ID_test_1504,52.980137
ID_test_1505,58.88189
ID_test_1506,117.46532
ID_test_1507,227.517
ID_test_1508,45.154575
ID_test_1509,51.284557
ID_test_151,52.87981
ID_test_1510,44.770824
ID_test_1511,49.22605
ID_test_1512,58.63533
ID_test_1513,39.536854
ID_test_1514,33.192345
ID_test_1515,69.62933
ID_test_1516,19.833193
ID_test_1517,33.981983
ID_test_1518,42.15174
ID_test_1519,57.977543
ID_test_152,21.083044
ID_test_1520,57.961384
ID_test_1521,39.332264
ID_test_1522,43.760868
ID_test_1523,35.089314
ID_test_1524,53.850094
ID_test_1525,59.882587
ID_test_1526,41.73965
ID_test_1527,48.77518
ID_test_1528,36.782257
ID_test_1529,41.846554
ID_test_153,85.15587
ID_test_1530,50.473804
ID_test_1531,36.673283
ID_test_1532,64.714485
ID_test_1533,22.170845
ID_test_1534,34.881817
ID_test_1535,68.92598
ID_test_1536,55.612854
ID_test_1537,39.243923
ID_test_1538,66.49193
ID_test_1539,45.81627
ID_test_154,47.01589
ID_test_1540,81.395164
ID_test_1541,41.911
ID_test_1542,40.273575
ID_test_1543,44.840683
ID_test_1544,116.71942
ID_test_1545,61.196774
ID_test_1546,49.78679
ID_test_1547,83.27657
ID_test_1548,67.924835
ID_test_1549,108.24282
ID_test_155,101.193245
ID_test_1550,151.66737
ID_test_1551,36.61993
ID_test_1552,126.36632
ID_test_1553,36.94118
ID_test_1554,101.347916
ID_test_1555,51.566208
ID_test_1556,69.98956
ID_test_1557,31.2579
ID_test_1558,60.3074
ID_test_1559,51.587498
ID_test_156,124.30115
ID_test_1560,45.97581
ID_test_1561,61.988102
ID_test_1562,24.34218
ID_test_1563,64.39443
ID_test_1564,31.96863
ID_test_1565,36.11838
ID_test_1566,65.98974
ID_test_1567,50.93867
ID_test_1568,64.279144
ID_test_1569,46.759403
ID_test_157,29.236393
ID_test_1570,44.55244
ID_test_1571,49.144936
ID_test_1572,58.959877
ID_test_1573,40.285023
ID_test_1574,48.31969
ID_test_1575,253.17871
ID_test_1576,49.937748
ID_test_1577,48.245815
ID_test_1578,95.96034
ID_test_1579,60.92081
ID_test_158,45.925682
ID_test_1580,89.07892
ID_test_1581,70.331604
ID_test_1582,22.829653
ID_test_1583,56.90449
ID_test_1584,40.46939
ID_test_1585,40.993122
ID_test_1586,53.667465
ID_test_1587,122.58772
ID_test_1588,89.688705
ID_test_1589,62.886078
ID_test_159,78.17847
ID_test_1590,47.94813
ID_test_1591,195.96046
ID_test_1592,53.269283
ID_test_1593,81.019745
ID_test_1594,15.019521
ID_test_1595,18.266762
ID_test_1596,76.479195
ID_test_1597,27.37974
ID_test_1598,35.90788
ID_test_1599,157.06471
ID_test_16,42.045296
ID_test_160,52.749355
ID_test_1600,169.96829
ID_test_1601,29.252577
ID_test_1602,37.887928
ID_test_1603,57.75047
ID_test_1604,60.575428
ID_test_1605,48.0802
ID_test_1606,77.18132
ID_test_1607,119.07707
ID_test_1608,48.05933
ID_test_1609,88.324066
ID_test_161,277.88858
ID_test_1610,152.33116
ID_test_1611,43.496105
ID_test_1612,40.035397
ID_test_1613,61.180153
ID_test_1614,32.17025
ID_test_1615,63.84994
ID_test_1616,68.86278
ID_test_1617,55.665974
ID_test_1618,54.83432
ID_test_1619,32.78327
ID_test_162,48.680546
ID_test_1620,78.79376
ID_test_1621,14.838723
ID_test_1622,22.592592
ID_test_1623,51.676655
ID_test_1624,59.23432
ID_test_1625,47.080765
ID_test_1626,67.6584
ID_test_1627,50.692272
ID_test_1628,59.330612
ID_test_1629,40.355816
ID_test_163,47.391964
ID_test_1630,58.574368
ID_test_1631,35.938656
ID_test_1632,35.69717
ID_test_1633,60.268936
ID_test_1634,15.361681
ID_test_1635,63.01727
ID_test_1636,52.893894
ID_test_1637,38.01611
ID_test_1638,28.890917
ID_test_1639,34.870827
ID_test_164,41.984264
ID_test_1640,161.62465
ID_test_1641,41.703545
ID_test_1642,72.59943
ID_test_1643,50.883343
ID_test_1644,51.99725
ID_test_1645,27.994358
ID_test_1646,40.097187
ID_test_1647,70.51257
ID_test_1648,43.876087
ID_test_1649,66.256355
ID_test_165,135.00206
ID_test_1650,20.622164
ID_test_1651,76.38748
ID_test_1652,41.96438
ID_test_1653,37.818356
ID_test_1654,28.25612
ID_test_1655,25.068937
ID_test_1656,32.635876
ID_test_1657,26.472006
ID_test_1658,54.86234
ID_test_1659,56.072834
ID_test_166,76.760315
ID_test_1660,129.57715
ID_test_1661,65.824715
ID_test_1662,189.61496
ID_test_1663,55.86761
ID_test_1664,33.75849
ID_test_1665,75.10216
ID_test_1666,67.80802
ID_test_1667,28.932842
ID_test_1668,43.081173
ID_test_1669,8.250298
ID_test_167,59.514835
ID_test_1670,119.6208
ID_test_1671,134.08127
ID_test_1672,45.41065
ID_test_1673,27.040346
ID_test_1674,33.459705
ID_test_1675,45.836468
ID_test_1676,42.986332
ID_test_1677,76.9702
ID_test_1678,50.114704
ID_test_1679,62.41991
ID_test_168,45.859356
ID_test_1680,52.557926
ID_test_1681,117.00583
ID_test_1682,30.39773
ID_test_1683,68.37221
ID_test_1684,41.250866
ID_test_1685,80.107285
ID_test_1686,69.05329
ID_test_1687,34.402958
ID_test_1688,77.47383
ID_test_1689,58.98021
ID_test_169,26.415485
ID_test_1690,48.159237
ID_test_1691,36.011845
ID_test_1692,105.952774
ID_test_1693,45.777348
ID_test_1694,57.782207
ID_test_1695,61.34331
ID_test_1696,35.931206
ID_test_1697,72.191605
ID_test_1698,35.776127
ID_test_1699,35.139557
ID_test_17,83.71799
ID_test_170,74.7495
ID_test_1700,96.21785
ID_test_1701,54.74455
ID_test_1702,140.61652
ID_test_1703,31.029795
ID_test_1704,16.691526
ID_test_1705,52.720455
ID_test_1706,49.97718
ID_test_1707,37.63989
ID_test_1708,50.19759
ID_test_1709,159.92995
ID_test_171,91.13014
ID_test_1710,65.4369
ID_test_1711,42.636898
ID_test_1712,24.670012
ID_test_1713,33.800716
ID_test_1714,144.29962
ID_test_1715,66.10369
ID_test_1716,56.943478
ID_test_1717,66.588875
ID_test_1718,68.22079
ID_test_1719,27.635172
ID_test_172,41.817852
ID_test_1720,42.472874
ID_test_1721,42.50265
ID_test_1722,49.474773
ID_test_1723,55.211628
ID_test_1724,90.30618
ID_test_1725,57.70032
ID_test_1726,92.523476
ID_test_1727,75.389046
ID_test_1728,37.68085
ID_test_1729,69.96719
ID_test_173,41.48953
ID_test_1730,56.899174
ID_test_1731,73.16224
ID_test_1732,67.34611
ID_test_1733,39.45676
ID_test_1734,53.738132
ID_test_1735,88.56685
ID_test_1736,28.042765
ID_test_1737,28.48278
ID_test_1738,25.801619
ID_test_1739,42.50989
ID_test_174,47.425632
ID_test_1740,56.924004
ID_test_1741,43.491108
ID_test_1742,46.634415
ID_test_1743,48.798748
ID_test_1744,111.23418
ID_test_1745,235.8888
ID_test_1746,51.816357
ID_test_1747,65.58534
ID_test_1748,46.341206
ID_test_1749,201.34164
ID_test_175,75.617645
ID_test_1750,51.734463
ID_test_1751,97.08351
ID_test_1752,67.67596
ID_test_1753,47.628254
ID_test_1754,63.94408
ID_test_1755,65.64716
ID_test_1756,52.442707
ID_test_1757,53.268074
ID_test_1758,39.375107
ID_test_1759,70.59325
ID_test_176,43.27213
ID_test_1760,49.871403
ID_test_1761,42.529346
ID_test_1762,63.031025
ID_test_1763,40.762157
ID_test_1764,44.08099
ID_test_1765,30.552023
ID_test_1766,50.81547
ID_test_1767,36.83846
ID_test_1768,59.155975
ID_test_1769,107.4009
ID_test_177,39.293488
ID_test_1770,83.35303
ID_test_1771,55.073284
ID_test_1772,68.147064
ID_test_1773,91.24477
ID_test_1774,68.48519
ID_test_1775,38.058544
ID_test_1776,35.79038
ID_test_1777,32.984974
ID_test_1778,45.512573
ID_test_1779,31.758474
ID_test_178,46.826405
ID_test_1780,94.26604
ID_test_1781,27.372847
ID_test_1782,29.207285
ID_test_1783,52.83791
ID_test_1784,106.90349
ID_test_1785,49.81975
ID_test_1786,85.380005
ID_test_1787,168.69406
ID_test_1788,70.81978
ID_test_1789,71.96507
ID_test_179,35.564884
ID_test_1790,89.602554
ID_test_1791,52.065228
ID_test_1792,107.457405
ID_test_1793,39.917057
ID_test_1794,38.758198
ID_test_1795,39.347134
ID_test_1796,54.485706
ID_test_1797,81.04136
ID_test_1798,33.033985
ID_test_1799,44.381794
ID_test_18,60.420303
ID_test_180,45.43641
ID_test_1800,60.869778
ID_test_1801,133.53783
ID_test_1802,156.27841
ID_test_1803,76.6602
ID_test_1804,47.551834
ID_test_1805,39.938873
ID_test_1806,30.18944
ID_test_1807,52.29702
ID_test_1808,30.382303
ID_test_1809,40.73162
ID_test_181,42.421524
ID_test_1810,52.374626
ID_test_1811,76.32651
ID_test_1812,61.09392
ID_test_1813,39.226116
ID_test_1814,199.68277
ID_test_1815,18.672174
ID_test_1816,56.729996
ID_test_1817,66.11124
ID_test_1818,100.67485
ID_test_1819,65.8786
ID_test_182,44.316906
ID_test_1820,120.598526
ID_test_1821,48.73286
ID_test_1822,32.934444
ID_test_1823,64.278725
ID_test_1824,40.560467
ID_test_1825,29.943848
ID_test_1826,38.45606
ID_test_1827,31.891188
ID_test_1828,72.66867
ID_test_1829,212.86212
ID_test_183,52.921093
ID_test_1830,39.34073
ID_test_1831,84.25482
ID_test_1832,20.091677
ID_test_1833,34.09726
ID_test_1834,71.6746
ID_test_1835,37.261948
ID_test_1836,225.65836
ID_test_1837,32.257206
ID_test_1838,50.65675
ID_test_1839,140.61183
ID_test_184,18.997732
ID_test_1840,59.712635
ID_test_1841,34.233757
ID_test_1842,50.861225
ID_test_1843,50.74955
ID_test_1844,44.93272
ID_test_1845,258.85126
ID_test_1846,32.79079
ID_test_1847,34.2708
ID_test_1848,53.846123
ID_test_1849,45.660137
ID_test_185,47.67042
ID_test_1850,61.0324
ID_test_1851,41.121983
ID_test_1852,32.832485
ID_test_1853,31.140894
ID_test_1854,40.636673
ID_test_1855,106.85644
ID_test_1856,47.158947
ID_test_1857,45.32099
ID_test_1858,95.988205
ID_test_1859,80.993286
ID_test_186,54.633442
ID_test_1860,29.556417
ID_test_1861,44.738255
ID_test_1862,52.29804
ID_test_1863,36.172012
ID_test_1864,78.98874
ID_test_1865,51.085217
ID_test_1866,97.252495
ID_test_1867,103.7548
ID_test_1868,35.83823
ID_test_1869,35.150707
ID_test_187,56.800564
ID_test_1870,60.61868
ID_test_1871,52.615925
ID_test_1872,42.449615
ID_test_1873,61.05535
ID_test_1874,43.935497
ID_test_1875,44.611027
ID_test_1876,148.96655
ID_test_1877,53.004932
ID_test_1878,86.00051
ID_test_1879,68.54402
ID_test_188,59.402206
ID_test_1880,61.266434
ID_test_1881,35.593525
ID_test_1882,140.3252
ID_test_1883,30.537134
ID_test_1884,97.182915
ID_test_1885,35.123882
ID_test_1886,46.785294
ID_test_1887,34.84789
ID_test_1888,42.066525
ID_test_1889,129.17725
ID_test_189,68.515274
ID_test_1890,40.2366
ID_test_1891,59.013653
ID_test_1892,80.99762
ID_test_1893,40.165203
ID_test_1894,65.72859
ID_test_1895,85.60743
ID_test_1896,72.087326
ID_test_1897,67.38776
ID_test_1898,55.665115
ID_test_1899,76.83165
ID_test_19,48.944656
ID_test_190,66.285934
ID_test_1900,60.110706
ID_test_1901,25.66204
ID_test_1902,43.79771
ID_test_1903,76.967224
ID_test_1904,87.65901
ID_test_1905,55.50012
ID_test_1906,80.283554
ID_test_1907,48.519444
ID_test_1908,66.058914
ID_test_1909,126.50032
ID_test_191,38.175564
ID_test_1910,48.624233
ID_test_1911,48.959496
ID_test_1912,61.40258
ID_test_1913,71.33847
ID_test_1914,44.873936
ID_test_1915,148.80435
ID_test_1916,31.568453
ID_test_1917,135.45175
ID_test_1918,40.3169
ID_test_1919,61.650703
ID_test_192,38.3425
ID_test_1920,57.543957
ID_test_1921,53.23659
ID_test_1922,38.040966
ID_test_1923,51.246204
ID_test_1924,36.435913
ID_test_1925,63.005108
ID_test_1926,77.32724
ID_test_1927,49.854694
ID_test_1928,25.314138
ID_test_1929,27.827887
ID_test_193,131.81636
ID_test_1930,28.816229
ID_test_1931,55.416092
ID_test_1932,60.534157
ID_test_1933,68.20829
ID_test_1934,56.912792
ID_test_1935,52.46664
ID_test_1936,77.12536
ID_test_1937,159.4056
ID_test_1938,41.83037
ID_test_1939,25.335337
ID_test_194,29.69991
ID_test_1940,36.506588
ID_test_1941,50.973484
ID_test_1942,39.074207
ID_test_1943,173.81766
ID_test_1944,35.623383
ID_test_1945,37.900013
ID_test_1946,119.08753
ID_test_1947,74.372925
ID_test_1948,58.66653
ID_test_1949,76.655685
ID_test_195,66.313126
ID_test_1950,58.893604
ID_test_1951,84.96286
ID_test_1952,71.77989
ID_test_1953,50.26843
ID_test_1954,94.36188
ID_test_1955,27.762335
ID_test_1956,157.32013
ID_test_1957,76.82481
ID_test_1958,63.75443
ID_test_1959,73.586975
ID_test_196,145.08542
ID_test_1960,58.70222
ID_test_1961,139.92023
ID_test_1962,65.7585
ID_test_1963,51.545948
ID_test_1964,53.55595
ID_test_1965,34.479332
ID_test_1966,68.00505
ID_test_1967,38.794464
ID_test_1968,44.632343
ID_test_1969,59.64174
ID_test_197,32.585144
ID_test_1970,105.32147
ID_test_1971,31.697426
ID_test_1972,42.579517
ID_test_1973,81.74509
ID_test_1974,62.408306
